year,ccode,OG,PO,DEFLATE,nomPO,PDEBT,SOCIAL,SICK,OLD,SURV,FAMI,UNEM,HOUS,EXCL,RDSO,OTHS,ELEC,COVID,FINCRI,EURCRI,USGAP,Continental,Nordic,Southern,Eastern
2014,NLD,-2.3049804,692.7163,99.2331976,687404.5348,67.8681,16.65060299,4.457782637,6.733007663,0.118416443,1.348696369,1.386228853,0.413148278,2.164373269,0.014547475,0.014402,0,0,0,0,-2.46,1,0,0,0
2015,NLD,-1.7124762,702.0301,100,702030.1,64.6424,16.56040104,4.210788113,6.41681888,0.091164182,1.62998709,1.303932695,0.445564941,2.434795887,0.014956624,0.012392631,0,0,0,0,-1.6,1,0,0,0
2016,NLD,-0.8321864,711.0482,100.4546673,714281.1037,61.8934,16.67130761,4.149626785,6.502481973,0.079100511,1.681130852,1.214227838,0.469003027,2.555436495,0.015260099,0.005040033,0,0,0,0,-1.77,1,0,0,0
2017,NLD,0.534061,721.8018,101.7211059,734224.7734,56.9409,16.39470696,4.138106082,6.404442033,0.073002168,1.715959534,1.089993186,0.469338563,2.484525266,0.014573194,0.004766933,1,0,0,0,-1.42,1,0,0,0
2018,NLD,1.2776575,733.4182,104.2001427,764222.811,52.435,16.1295892,4.127722903,6.337942195,0.06712702,1.745302523,0.916486645,0.459290138,2.460669811,0.01177667,0.003271297,0,0,0,0,-0.46,1,0,0,0
2019,NLD,1.4347365,746.6029,107.3602545,801554.7735,48.5492,16.0798743,4.132593441,6.34591692,0.060257891,1.842294561,0.832631808,0.44538441,2.406198633,0.010604391,0.003992241,0,0,0,0,-0.1,1,0,0,0
2020,NLD,-3.9588377,757.8884,109.4307751,829363.1505,54.6695,16.54112555,4.266164946,6.447356621,0.055343669,1.989840034,0.858610609,0.461197245,2.447299472,0.010610551,0.004702403,0,1,0,0,-5.17,1,0,0,0
2021,NLD,-1.0366501,771.2789,112.1937059,865326.3807,52.4345,16.46176555,4.217252682,6.483796317,0.050038923,2.055640553,0.759713346,0.466298045,2.41758491,0.010169573,0.001271197,1,1,0,0,-1.53,1,0,0,0
1995,PRT,-1.1537516,144.3434,62.3982219,90067.71503,62.2148,11.7887969,2.025031943,5.306118844,1.806529675,0.833817089,0.714018336,0.430342881,0.080272937,0.002220552,0.590555672,1,0,0,0,-0.45,0,0,1,0
1996,PRT,-0.5851954,148.5471,63.890152,94906.96798,63.3122,12.16032947,2.112068316,5.683460461,1.561107716,0.869799149,0.735457064,0.432528832,0.066802261,0.002423426,0.69668225,0,0,0,0,-0.23,0,0,1,0
1997,PRT,0.3848163,153.5859,66.372416,101938.6725,58.7155,11.9552273,2.036910968,5.592676324,1.573985575,0.886121016,0.664320992,0.479307792,0.069747818,0.00107908,0.651077735,0,0,0,0,0.42,0,0,1,0
1998,PRT,1.3253814,159.476,68.9111825,109896.7974,55.6157,12.4407629,1.994598616,6.177341069,1.019592951,1.19493928,0.611391793,0.478812861,0.276441177,0.002001878,0.68555228,0,0,0,0,0.93,0,0,1,0
1999,PRT,1.7037055,165.0897,71.2338596,117599.7651,55.4056,12.35725257,1.883592198,5.98997795,1.049321824,1.21165208,0.631038675,0.514881981,0.338010879,0.001105444,0.737671541,1,0,0,0,1.67,0,0,1,0
2000,PRT,2.1550834,170.6325,73.6702496,125705.3886,54.1931,12.65236134,1.924818042,6.236805028,1.105282769,1.242508389,0.648341339,0.48701174,0.325443487,0.001113715,0.680957284,0,0,0,0,1.8,0,0,1,0
2001,PRT,1.2439713,175.5145,76.4078171,134106.7981,57.3802,12.96929033,1.871195223,6.451276236,1.152216011,1.319918173,0.659026994,0.50213711,0.307516103,0.001118512,0.704736831,0,0,0,0,-0.78,0,0,1,0
2002,PRT,-0.0345444,179.1296,79.6091378,142603.5301,60.0437,13.39959816,1.901776203,6.787559882,1.194921331,1.417496466,0.686098022,0.47418181,0.336457309,0.000981743,0.600125396,1,0,0,0,-2.05,0,0,1,0
2003,PRT,-2.2677344,181.5178,82.3374668,149457.1583,63.8973,14.0786164,1.432049173,7.422126933,1.378254493,1.40983545,0.98790852,0.532058825,0.299149271,0.000936723,0.616163194,0,0,0,0,-1.87,0,0,1,0
2004,PRT,-1.7373527,183.7674,84.3132501,154940.2676,67.0995,14.45402177,1.486572881,7.719555535,1.36659116,1.509872183,1.048468565,0.430294855,0.304439903,0.000903574,0.587387652,0,0,0,0,-0.49,0,0,1,0
2005,PRT,-1.7781944,185.2812,87.1233258,161423.1435,72.2491,14.81627695,1.34416909,8.116122456,1.39366633,1.530077996,1.141100315,0.373428485,0.323373705,0.000929235,0.593471282,1,0,0,0,0.67,0,0,1,0
2006,PRT,-0.9930706,186.7989,89.8978095,167928.1193,73.6794,14.96318789,1.309667499,8.688419821,1.52964257,1.150492251,1.112797552,0.361225983,0.314539341,0.001012338,0.49539053,0,0,0,0,1.23,0,0,1,0
2007,PRT,0.8106604,188.0551,92.5644856,174072.236,72.728,14.99274129,1.272230455,9.009822798,1.464909086,1.14854617,0.989589173,0.324060869,0.323601289,0.001091501,0.458947399,0,0,0,0,1.1,0,0,1,0
2008,PRT,0.5699876,189.107,94.1730006,178087.7362,75.6425,15.28645407,1.2753826,9.303223428,1.485391446,1.217658243,0.890572273,0.299178378,0.355555084,0.001572259,0.457920358,0,0,1,0,-0.79,0,0,1,0
2009,PRT,-2.3031733,188.5907,95.2071492,179551.8291,87.7991,16.78144976,1.50045812,10.08188003,1.614408505,1.259135043,1.149250336,0.281701391,0.404395769,0.001670827,0.488494049,1,0,1,0,-4.97,0,0,1,0
2010,PRT,-0.464629,188.3237,95.8186575,180449.2411,100.2145,17.28242236,1.473489156,10.54839571,1.686069712,1.236857515,1.263069873,0.242173365,0.398948755,0.004045459,0.429317405,0,0,0,0,-3.84,0,0,1,0
2011,PRT,-1.5678591,187.2043,95.5646198,178901.0775,114.4031,17.66881476,1.496469466,11.27231891,1.680090495,1.039848404,1.196191789,0.239126564,0.345498198,0.00262715,0.396643782,1,0,0,1,-3.82,0,0,1,0
2012,PRT,-4.2414807,184.6236,95.193641,175749.927,129.0351,17.68080393,1.482902465,11.04176846,1.732234006,1.031010386,1.488706166,0.229928972,0.321251912,0.001706971,0.351408396,0,0,0,1,-3.19,0,0,1,0
2013,PRT,-4.2375823,182.9128,97.3342175,178036.7426,131.4298,18.60245223,1.431165254,12.03167374,1.747841459,1.006926983,1.552994039,0.200520407,0.275224087,0.002302895,0.353803373,0,0,0,0,-3,0,0,1,0
2014,PRT,-3.4054502,182.7736,98.0200319,179154.741,132.9407,18.35787309,1.363960555,12.12555128,1.753232977,1.004662221,1.265721458,0.201725055,0.268371352,0.001451259,0.373141116,0,0,0,0,-2.46,0,0,1,0
2015,PRT,-2.1043481,183.5762,100,183576.2,131.1791,18.10839314,1.413636408,12.14590998,1.785852414,1.002853311,0.975235352,0.190928889,0.257876566,0.001579725,0.334520488,1,0,0,0,-1.6,0,0,1,0
2016,PRT,-1.0253326,185.2418,101.716662,188421.7756,131.5057,17.86879457,1.401908029,12.08289219,1.768213886,1.027747453,0.81556391,0.182675277,0.289191628,0.00175139,0.298903881,0,0,0,0,-1.77,0,0,1,0
2017,PRT,0.9464369,187.9918,103.2545268,194110.0435,126.1434,17.36396499,1.397042601,11.72705935,1.717221809,1.06053245,0.690999794,0.173870447,0.274380444,0.001906135,0.320900448,0,0,0,0,-1.42,0,0,1,0
2018,PRT,2.1735058,191.0263,105.1265292,200819.319,121.4814,17.2998794,1.439552735,11.62179023,1.741714899,1.099446015,0.626533346,0.166667232,0.260184131,0.000846532,0.343094481,0,0,0,0,-0.46,0,0,1,0
2019,PRT,3.293282,194.0246,106.9656664,207539.7064,116.6078,17.42240106,1.533056038,11.62958184,1.722658311,1.190952827,0.585044675,0.166040516,0.257541079,0.001060038,0.336465736,1,0,0,0,-0.1,0,0,1,0
2020,PRT,-6.3689784,196.28,109.1086963,214158.5491,134.8975,17.71523955,1.375616342,11.54397063,1.707006335,1.502064715,0.782037424,0.168099757,0.281520398,0.001587609,0.35333635,0,1,0,0,-5.17,0,0,1,0
2021,PRT,-2.9094361,199.6636,110.6349005,220897.6252,125.5414,17.74890063,1.428806669,11.53384966,1.702327038,1.494900634,0.78312295,0.168313263,0.28452094,0.001584444,0.351475033,0,1,0,0,-1.53,0,0,1,0
1995,HRV,NA,NA,51.7287029,NA,22.3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,-0.45,0,0,0,1
1996,HRV,NA,NA,53.6177494,NA,25.1238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.23,0,0,0,1
1997,HRV,NA,NA,57.3101764,NA,24.6589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42,0,0,0,1
1998,HRV,NA,NA,61.9494107,NA,22.6132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.93,0,0,0,1
1999,HRV,NA,NA,64.0550214,NA,28.8464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.67,0,0,0,1
2000,HRV,NA,NA,66.8944307,NA,35.4441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1.8,0,0,0,1
2001,HRV,-2.7580889,37.96428,69.7533081,26481.3412,36.5878,16.4274157,2.279340746,10.04367558,1.190649664,2.002919701,0.479960585,0.107622948,0.13367903,0.032098072,0.15784699,0,0,0,0,-0.78,0,0,0,1
2002,HRV,-0.5645578,39.26661,72.4738831,28458.03703,36.4479,17.24082373,2.419703085,10.23366438,1.244288212,2.437272814,0.530605817,0.115960212,0.069224732,0.038653404,0.151451064,0,0,0,0,-2.05,0,0,0,1
2003,HRV,0.8540617,40.86825,75.6162397,30903.03388,37.8335,16.00619544,2.240880305,9.369306623,1.140988297,2.391998154,0.488625164,0.116817009,0.103549704,0.03203569,0.121670902,1,0,0,0,-1.87,0,0,0,1
2004,HRV,1.3953627,42.33873,78.3804733,33185.29696,39.9378,15.09282863,2.125037485,8.739412527,1.065230787,2.339288996,0.442967258,0.106673748,0.114508543,0.012957546,0.1464504,0,0,0,0,-0.49,0,0,0,1
2005,HRV,2.0288127,43.86951,80.8573306,35471.71473,40.8841,14.43544536,2.046701169,8.444192852,1.023914414,2.159185159,0.422026398,0.093877616,0.108819098,0.009867017,0.126579728,0,0,0,0,0.67,0,0,0,1
2006,HRV,3.6997675,45.27195,84.0297659,38041.9136,38.4164,14.41673008,2.008048302,8.399419738,1.02281921,2.197576097,0.427949029,0.09121518,0.095946803,0.007886039,0.165343943,0,0,0,0,1.23,0,0,0,1
2007,HRV,6.2423261,46.39844,87.5890677,40639.96102,37.1549,14.05119458,2.012059016,8.328009956,1.012796247,2.015503902,0.421014183,0.074311095,0.056348479,0.00836615,0.122785551,1,0,0,0,1.1,0,0,0,1
2008,HRV,6.2764323,47.31208,92.414176,43723.06888,38.99,14.26478095,2.035996152,8.448857993,1.028976262,2.008093262,0.425404723,0.071129499,0.083479959,0.008919776,0.15369461,0,0,1,0,-0.79,0,0,0,1
2009,HRV,-1.4737552,47.36262,95.1672115,45073.68475,48.2071,14.43613948,2.025350279,8.273119939,0.999030815,2.36057914,0.42352872,0.09007473,0.080091078,0.012424101,0.171718821,0,0,1,0,-4.97,0,0,0,1
2010,HRV,-1.9695005,47.01959,96.050589,45162.59314,57.0787,14.76443122,2.075390129,8.347173486,1.007470936,2.564511733,0.438637346,0.103182738,0.037863193,0.015720975,0.174480681,0,0,0,0,-3.84,0,0,0,1
2011,HRV,-1.5969625,46.80101,97.6525874,45702.39719,63.4325,14.54103156,2.111486616,8.278340377,0.999947548,2.432038729,0.435206931,0.094524582,0.044636608,0.015316483,0.129533687,1,0,0,1,-3.82,0,0,0,1
2012,HRV,-3.5108953,46.61646,99.0342765,46166.27389,69.2328,14.37716203,2.086804758,8.253211011,1.008745044,2.291716248,0.436249199,0.093791412,0.074513269,0.029242126,0.102888962,0,0,0,1,-3.19,0,0,0,1
2013,HRV,-4.0435799,46.68876,99.7685602,46580.70363,80.1343,14.23185887,2.030883878,8.281755533,1.007069373,2.181160697,0.44546343,0.093386309,0.069127337,0.011378102,0.111634209,0,0,0,0,-3,0,0,0,1
2014,HRV,-4.8317915,46.87332,99.9190545,46835.37816,83.7817,14.59388238,2.074713685,8.457709014,1.027855478,2.278192345,0.453503331,0.084551468,0.079427137,0.011316232,0.126613689,0,0,0,0,-2.46,0,0,0,1
2015,HRV,-3.2736263,47.28148,100,47281.48,83.1992,14.90647078,1.867327334,8.647783445,1.321659136,2.287999445,0.420249112,0.1514335,0.085234219,0.002537992,0.122458096,1,0,0,0,-1.6,0,0,0,1
2016,HRV,-1.3071681,47.98878,99.9360255,47958.07942,79.6531,14.06561748,1.709409572,8.559767301,1.311145083,1.766959833,0.390549418,0.089453123,0.050877767,0.002710701,0.184536164,1,0,0,0,-1.77,0,0,0,1
2017,HRV,0.7285609,48.62343,101.0994538,49158.02215,76.5084,14.06993141,1.653646678,8.54346822,1.269375725,1.843239334,0.448553441,0.06143453,0.050246122,0.001627405,0.198339957,0,0,0,0,-1.42,0,0,0,1
2018,HRV,1.6251916,49.5442,103.1452024,51102.46537,73.2454,14.26937027,1.704614432,8.502133838,1.28682637,2.071132953,0.409960652,0.068294161,0.054987562,0.001369797,0.169854819,0,0,0,0,-0.46,0,0,0,1
2019,HRV,2.5541534,50.77497,105.2084505,53419.55918,71.0403,14.26949252,1.729703528,8.494828617,1.286794595,2.08725047,0.403223095,0.071696586,0.058592771,0.001497579,0.13571808,0,0,0,0,-0.1,0,0,0,1
2020,HRV,-8.0084124,51.7481,105.9808166,54843.05895,86.9793,14.52289524,1.696659555,8.582125231,1.272722589,2.09671018,0.470068601,0.073300069,0.058895329,0.001458708,0.27113732,1,1,0,0,-5.17,0,0,0,1
2021,HRV,0.9325682,53.32945,108.1374799,57669.12327,78.39,14.20430819,1.670217866,8.500389327,1.224225304,2.115516815,0.374203712,0.071615446,0.055315563,0.001040418,0.191783738,0,1,0,0,-1.53,0,0,0,1
1995,ESP,-3.4051331,741.372,64.3165249,476824.707,61.5424,13.83338553,2.117549668,6.378864089,1.927962177,0.430346828,2.348242412,0.120379668,0.243905146,0,0.266135538,0,0,0,0,-0.45,0,0,1,0
1996,ESP,-2.9715945,757.696,66.5419353,504185.5821,65.4076,13.68008179,2.14444847,6.516449729,1.96038926,0.447057607,2.062137508,0.072195638,0.244354469,0,0.233049108,1,0,0,0,-0.23,0,0,1,0
1997,ESP,-1.6719886,775.364,68.1096537,528097.7353,64.2495,13.50450783,2.140323513,6.491601404,1.95001783,0.456165562,1.876167864,0.109260078,0.253362192,0,0.227609384,0,0,0,0,0.42,0,0,1,0
1998,ESP,0.0590209,795.424,69.8577573,555665.3674,62.306,13.29361237,2.148055412,6.4873577,1.938756783,0.454950074,1.674389038,0.098260578,0.267067211,0,0.224775571,0,0,0,0,0.93,0,0,1,0
1999,ESP,1.5200663,819.181,71.6329198,586803.2687,60.8039,13.18499813,2.183014424,6.532342617,1.936424114,0.44870234,1.497094592,0.06901802,0.283059091,0,0.235342929,0,0,0,0,1.67,0,0,1,0
2000,ESP,3.8122529,843.118,74.0181203,624060.0955,57.8153,13.17933971,2.244976101,6.506104186,1.986667645,0.457968715,1.444412175,0.042944582,0.164247002,0,0.332019306,1,0,0,0,1.8,0,0,1,0
2001,ESP,4.3921015,871.411,77.0589567,671500.2252,54.0495,13.01533443,2.254057323,6.348024677,1.941026899,0.470588077,1.486671132,0.032613541,0.14996272,0,0.33239006,0,0,0,0,-0.78,0,0,1,0
2002,ESP,4.032316,898.305,80.2065644,720499.5783,51.2499,13.13033385,2.169189333,6.406526997,1.907426515,0.54254022,1.587787189,0.031228332,0.268563655,0,0.217071605,0,0,0,0,-2.05,0,0,1,0
2003,ESP,3.4717043,930.104,83.3614923,775348.5743,47.7117,13.15034339,2.182244291,6.351723809,1.865483536,0.62410639,1.548980729,0.050557906,0.280518991,0,0.246727738,0,0,0,0,-1.87,0,0,1,0
2004,ESP,3.2210785,961.477,86.597773,832617.6699,45.3655,13.18924687,2.213621049,6.230831013,1.97797868,0.618411089,1.565664587,0.061853119,0.30866508,0,0.212222256,1,0,0,0,-0.49,0,0,1,0
2005,ESP,3.2703061,996.116,90.1491409,897990.0164,42.4302,13.13466718,2.208710524,6.244612855,1.948239923,0.614706166,1.551019471,0.063697813,0.299669256,0,0.204011177,0,0,0,0,0.67,0,0,1,0
2006,ESP,3.8091527,1031.601,93.7367401,966989.1482,39.0639,13.16457379,2.198163241,6.333369936,1.902089598,0.635891314,1.548621308,0.080559332,0.246538444,0,0.219340621,0,0,0,0,1.23,0,0,1,0
2007,ESP,3.574866,1071.205,96.939159,1038417.118,35.7646,13.30053189,2.243510781,6.327900306,1.889125252,0.710215565,1.579423116,0.073958719,0.239499133,0,0.236899022,0,0,0,0,1.1,0,0,1,0
2008,ESP,1.4483081,1103.361,99.1244849,1093700.908,39.712,14.00355425,2.251986793,6.415282231,1.882964515,0.815396598,2.028251037,0.079089264,0.22181567,0,0.308768145,1,0,1,0,-0.79,0,0,1,0
2009,ESP,-3.5728152,1117.132,99.2670014,1108943.438,53.2613,15.57275097,2.315357043,6.809725132,1.949242789,0.892922007,2.974993933,0.09360261,0.233014589,0,0.303892866,0,0,1,0,-4.97,0,0,1,0
2010,ESP,-4.6723782,1131.859,99.4193558,1125286.926,60.5153,15.96508373,2.305900779,7.110897508,2.010331718,0.834187244,3.066151325,0.103351418,0.239316741,0,0.294946997,0,0,0,0,-3.84,0,0,1,0
2011,ESP,-6.1285024,1140.055,99.3997311,1133211.604,69.8504,15.9467128,2.234534124,7.403118683,2.060338944,0.751051257,2.888604377,0.105981972,0.232260241,0,0.270823206,1,0,0,1,-3.82,0,0,1,0
2012,ESP,-8.7236437,1137.777,99.2858113,1129651.125,89.9825,16.26210039,2.116494152,7.774701236,2.113130281,0.668967598,3.059440143,0.067720023,0.217146688,0,0.244500265,0,0,0,1,-3.19,0,0,1,0
2013,ESP,-9.6535625,1133.356,99.6806475,1129736.599,100.4877,16.4038237,2.123769383,8.154909743,2.174666202,0.598192535,2.851372614,0.053286757,0.230319174,0,0.217307291,0,0,0,0,-3,0,0,1,0
2014,ESP,-8.4393168,1133.935,99.4576393,1127784.982,105.0588,16.42697881,2.19767069,8.453916438,2.214872551,0.611375405,2.452949847,0.036709125,0.244993509,0,0.214491241,0,0,0,0,-2.46,0,0,1,0
2015,ESP,-5.2558591,1137.898,100,1137898,103.2993,16.26542977,2.249762281,8.690849268,2.220585676,0.664998093,1.982866654,0.031813045,0.265577407,0,0.158977342,1,0,0,0,-1.6,0,0,1,0
2016,ESP,-2.8495504,1143.424,100.322098,1147106.946,102.7485,16.49802581,2.324892208,8.94171205,2.226993751,0.722426102,1.783530304,0.028332145,0.305376932,0,0.164762319,1,0,0,0,-1.77,0,0,1,0
2017,ESP,-0.6586796,1151.483,101.6254946,1170200.294,101.7996,16.55443098,2.376772604,9.113482585,2.208510811,0.757562619,1.601947982,0.028542122,0.33156717,0,0.136045086,0,0,0,0,-1.42,0,0,1,0
2018,ESP,0.8534844,1160.128,102.8912934,1193670.704,100.4155,17.03434618,2.46022625,9.435935689,2.239813703,0.835992704,1.562072348,0.020106048,0.342975662,0,0.137223775,0,0,0,0,-0.46,0,0,1,0
2019,ESP,1.9563486,1170.347,104.3804992,1221614.041,98.221,17.73047728,2.568159742,9.71714437,2.313987811,0.95521168,1.644136309,0.021447036,0.371639474,8.19E-05,0.138669002,1,0,0,0,-0.1,0,0,1,0
2020,ESP,-9.6175332,1170.695,105.6597515,1236953.428,120.3756,20.05119954,2.808351488,9.922200565,2.325794921,0.942234343,3.422602585,0.031124858,0.465498528,0.000242531,0.133149718,0,1,0,0,-5.17,0,0,1,0
2021,ESP,-4.8157898,1172.995,108.0909552,1267901.5,118.2622,19.59726367,2.788781305,10.21112445,2.350261436,0.973182854,2.526931311,0.023661144,0.584193646,0.004337876,0.13478965,0,1,0,0,-1.53,0,0,1,0
1995,SWE,-2.2578458,2639.276,73.9149547,1950819.66,68.6998,24.68172789,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.45,0,1,0,0
1996,SWE,-2.9269705,2699.442,74.6607999,2015424.99,69.0562,23.5471924,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.23,0,1,0,0
1997,SWE,-2.4035562,2767.407,75.7997639,2097687.972,66.6383,22.40233086,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42,0,1,0,0
1998,SWE,-1.0048476,2845.946,76.4159854,2174757.68,65.8279,21.57564516,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0.93,0,1,0,0
1999,SWE,0.2701858,2929.093,77.1020975,2258392.141,60.5061,22.31326398,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.67,0,1,0,0
2000,SWE,1.9129533,3019.238,78.2630781,2362948.594,50.3479,22.21948464,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.8,0,1,0,0
2001,SWE,0.2556375,3113.636,80.2067596,2497346.541,51.8971,21.70583822,5.276960879,9.742260274,0.528721176,2.743912343,1.928647034,0.576692091,0.854747215,0.050773891,0.003123315,0,0,0,0,-0.78,0,1,0,0
2002,SWE,-0.5210905,3206.886,81.448071,2611946.786,49.8057,21.75664539,5.589470688,9.732663826,0.520569564,2.574401606,1.871745637,0.544421505,0.846724754,0.074159244,0.002488565,1,0,0,0,-2.05,0,1,0,0
2003,SWE,-1.1007311,3300.188,82.8328833,2733640.875,49.2731,22.44676708,5.737476398,10.16827055,0.57714238,2.541738406,1.933575126,0.532110861,0.885595479,0.054871875,0.015986006,0,0,0,0,-1.87,0,1,0,0
2004,SWE,0.3394137,3393.892,83.1087349,2820620.705,48.4527,22.3560367,5.620394111,10.15241076,0.571009068,2.514907441,2.023384424,0.505597934,0.865447806,0.08136507,0.021520086,0,0,0,0,-0.49,0,1,0,0
2005,SWE,0.5154329,3484.803,83.6791792,2916054.547,48.6885,22.02047286,5.686313384,10.10859006,0.548343652,2.482052336,1.99173229,0.375061571,0.840142035,0.006138431,-0.0179009,0,0,0,0,0.67,0,1,0,0
2006,SWE,2.3737817,3581.084,85.1497685,3049284.736,43.596,21.6132981,5.529231102,9.96007347,0.527435166,2.521902894,1.888836399,0.362216092,0.805992294,0.005345516,0.012265171,1,0,0,0,1.23,0,1,0,0
2007,SWE,3.1732314,3675.543,87.5560101,3218158.8,38.8967,20.63189051,5.246447129,9.902121672,0.496464003,2.448915821,1.384922335,0.33059276,0.811706371,0.004443535,0.006276881,0,0,0,0,1.1,0,1,0,0
2008,SWE,0.4865258,3756.812,90.388653,3395731.763,37.4978,19.99274523,4.934694838,9.958383749,0.469147775,2.409141997,1.071816108,0.30438211,0.837875368,0.003327707,0.003975579,0,0,1,0,-0.79,0,1,0,0
2009,SWE,-5.3220303,3814.255,92.5208355,3528980.594,40.7324,20.25423436,4.704616406,10.18849468,0.456194064,2.385589769,1.352883608,0.291273917,0.868947822,0.003145384,0.003088711,0,0,1,0,-4.97,0,1,0,0
2010,SWE,-1.425979,3881.555,93.397531,3625276.534,38.1025,20.02318977,4.433923826,10.07782431,0.422753957,2.387514419,1.490479402,0.291977726,0.906413613,0.002482569,0.009819941,1,0,0,0,-3.84,0,1,0,0
2011,SWE,0.0336341,3947.137,94.4140318,3726651.182,37.1638,19.62869515,4.342799797,9.962080748,0.394160851,2.409160278,1.312223699,0.291038776,0.904458141,0.002817543,0.009955319,0,0,0,1,-3.82,0,1,0,0
2012,SWE,-2.0110584,4005.795,95.3595147,3819906.672,37.507,19.99467698,4.112980067,10.43371041,0.379485711,2.413907143,1.396578623,0.324117866,0.920729301,0.002748758,0.010419103,0,0,0,1,-3.19,0,1,0,0
2013,SWE,-2.4326302,4070.889,96.2438747,3917981.308,40.2548,20.45305827,4.142669074,10.73504356,0.360925663,2.44148689,1.464912553,0.324529369,0.969478847,0.001888728,0.01212359,0,0,0,0,-3,0,1,0,0
2014,SWE,-1.7031183,4148.07,97.9228792,4061909.575,45.0072,20.17472287,4.11107133,10.57266274,0.324084024,2.435258544,1.344810833,0.331149666,1.039289507,0.00260961,0.013786619,1,0,0,0,-2.46,0,1,0,0
2015,SWE,0.5390346,4237.628,100,4237628,43.7348,20.23233281,4.111144253,10.49530539,0.295306714,2.43841602,1.302261548,0.319235195,1.25461697,0.00261939,0.013427323,0,0,0,0,-1.6,0,1,0,0
2016,SWE,0.3879479,4331.882,101.5256099,4397969.621,42.2506,20.62972413,3.961214265,10.63747684,0.273512576,2.452267962,1.295984395,0.29850138,1.695987158,0.002251039,0.012528509,0,0,0,0,-1.77,0,1,0,0
2017,SWE,0.6030413,4433.621,103.6933358,4597369.512,40.7314,20.09849323,3.817944143,10.6097628,0.252579219,2.440526038,1.278970504,0.281247787,1.402345403,0.002958213,0.012159127,0,0,0,0,-1.42,0,1,0,0
2018,SWE,0.3366054,4532.081,106.1787825,4812108.428,39.1926,19.62245893,3.722443139,10.53002042,0.228340657,2.512308312,1.197998775,0.284968641,1.131873914,0.002930109,0.011574968,1,0,0,0,-0.46,0,1,0,0
2019,SWE,0.2037995,4628.223,108.8830239,5039349.155,35.1938,18.99394089,3.585978952,10.39189752,0.208399928,2.46857275,1.062855507,0.273904419,0.987766445,0.002698761,0.011866612,0,0,0,0,-0.1,0,1,0,0
2020,SWE,-3.6936186,4711.015,111.0542014,5231780.086,39.5366,18.91740447,3.53046185,10.34001795,0.192649535,2.408931529,1.242387848,0.300069952,0.888244522,0.002427472,0.012213816,0,1,0,0,-5.17,0,1,0,0
2021,SWE,-0.6930364,4800.534,114.3593444,5489859.21,36.3347,18.45932584,3.40573397,10.1723738,0.172317716,2.338548132,1.259668005,0.284415308,0.811915175,0.002185848,0.012167889,0,1,0,0,-1.53,0,1,0,0
1995,LVA,-3.5627152,11.5425,36.4678963,4209.30693,13.884,11.6693795,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.45,0,0,0,1
1996,LVA,-3.968691,11.89128,41.0024213,4875.712724,13.2437,12.42279918,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.23,0,0,0,1
1997,LVA,0.6666187,12.34617,43.4162854,5360.248403,10.6431,12.76806499,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.42,0,0,0,1
1998,LVA,1.8058263,12.98151,45.5106829,5907.973852,9.023,13.82538279,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0.93,0,0,0,1
1999,LVA,-0.9472583,13.71005,46.189594,6332.616432,12.0683,15.01117287,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.67,0,0,0,1
2000,LVA,-1.4970286,14.56906,47.86084,6972.874496,12.0725,12.82684782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.8,0,0,0,1
2001,LVA,-1.6991947,15.52219,48.9628691,7600.109571,13.8202,11.64193742,1.964445362,6.844638161,0.301311445,1.260508143,0.442098889,0.080262001,0.334205708,0.001315771,0.414467709,0,0,0,0,-0.78,0,0,0,1
2002,LVA,-1.2022581,16.53882,51.4466358,8508.666491,13.0068,11.1016221,1.919219659,6.6602681,0.273838445,1.174097023,0.397242036,0.104599234,0.186868295,0.001175272,0.384314041,1,0,0,0,-2.05,0,0,0,1
2003,LVA,0.2235245,17.67676,54.0282464,9550.443448,14.0977,10.40161125,1.808292996,6.06568693,0.237685298,1.193661851,0.357051483,0.098424749,0.206273144,0.001047072,0.433487725,0,0,0,0,-1.87,0,0,0,1
